transaction_id,date,year,month,quarter,day_of_week,product_category,region,channel,salesperson_id,quantity,unit_price,discount,revenue,profit,customer_churned,revenue_band,is_discounted
TXN000836,2023-09-15,2023,9,3,Friday,Sports,North,Wholesale,SP_014,13,82.34,0.1,963.38,376.91,0,M,1
TXN004951,2023-09-15,2023,9,3,Friday,Books,North,Wholesale,SP_015,6,26.25,0.05,149.62,84.07,0,XS,1
TXN000886,2023-09-15,2023,9,3,Friday,Electronics,Central,Wholesale,SP_022,11,446.76,0.1,4422.92,1483.02,0,L,1
TXN003951,2023-09-16,2023,9,3,Saturday,Electronics,West,Wholesale,SP_039,3,481.02,0.0,1443.06,454.65,1,L,0
TXN000487,2023-09-16,2023,9,3,Saturday,Electronics,West,Retail Store,SP_039,10,485.39,0.15,4125.81,1356.78,1,L,1
TXN001099,2023-09-16,2023,9,3,Saturday,Clothing,South,Retail Store,SP_011,25,69.93,0.05,1660.84,742.64,1,L,1
TXN004742,2023-09-16,2023,9,3,Saturday,Home Goods,Central,Mobile App,SP_030,7,132.6,0.0,928.2,426.89,0,M,0
TXN003424,2023-09-17,2023,9,3,Sunday,Electronics,Central,Retail Store,SP_003,13,496.33,0.2,5161.83,1631.05,0,XL,1
TXN001705,2023-09-17,2023,9,3,Sunday,Home Goods,Central,Retail Store,SP_025,5,108.44,0.0,542.2,242.04,0,M,0
TXN001206,2023-09-17,2023,9,3,Sunday,Sports,West,Wholesale,SP_038,7,92.82,0.05,617.25,205.13,0,M,1
TXN000575,2023-09-17,2023,9,3,Sunday,Books,South,Retail Store,SP_009,10,21.68,0.0,216.8,118.97,0,S,0
TXN003560,2023-09-17,2023,9,3,Sunday,Electronics,North,Retail Store,SP_015,2,427.79,0.2,684.46,201.63,0,M,1
TXN000342,2023-09-17,2023,9,3,Sunday,Sports,North,Online,SP_035,7,99.95,0.05,664.67,287.62,1,M,1
TXN001689,2023-09-18,2023,9,3,Monday,Sports,Central,Mobile App,SP_016,7,100.68,0.0,704.76,228.02,0,M,0
TXN002864,2023-09-18,2023,9,3,Monday,Clothing,North,Retail Store,SP_009,13,65.82,0.05,812.88,517.66,0,M,1
TXN002287,2023-09-18,2023,9,3,Monday,Books,North,Retail Store,SP_032,6,23.18,0.05,132.13,82.01,0,XS,1
TXN000364,2023-09-19,2023,9,3,Tuesday,Electronics,East,Wholesale,SP_016,9,510.82,0.1,4137.64,937.06,0,L,1
TXN004264,2023-09-19,2023,9,3,Tuesday,Clothing,Central,Mobile App,SP_013,13,72.37,0.1,846.73,477.24,0,M,1
TXN002625,2023-09-19,2023,9,3,Tuesday,Electronics,Central,Retail Store,SP_017,5,427.65,0.05,2031.34,656.17,0,L,1
TXN000510,2023-09-20,2023,9,3,Wednesday,Books,East,Online,SP_033,4,23.92,0.1,86.11,62.44,1,XS,1
TXN002835,2023-09-20,2023,9,3,Wednesday,Clothing,East,Retail Store,SP_024,13,69.91,0.2,727.06,324.22,0,M,1
TXN003488,2023-09-20,2023,9,3,Wednesday,Books,Central,Wholesale,SP_039,5,23.11,0.1,104.0,65.42,0,XS,1
TXN003394,2023-09-20,2023,9,3,Wednesday,Sports,West,Online,SP_040,6,103.03,0.15,525.45,212.46,0,M,1
TXN001298,2023-09-20,2023,9,3,Wednesday,Sports,Central,Online,SP_023,8,100.33,0.05,762.51,289.59,0,M,1
TXN003367,2023-09-20,2023,9,3,Wednesday,Electronics,North,Retail Store,SP_001,8,414.71,0.1,2985.91,952.25,0,L,1
TXN002409,2023-09-21,2023,9,3,Thursday,Sports,Central,Retail Store,SP_040,8,90.89,0.0,727.12,234.06,0,M,0
TXN001835,2023-09-21,2023,9,3,Thursday,Clothing,Central,Mobile App,SP_012,7,84.68,0.05,563.12,302.58,0,M,1
TXN003842,2023-09-22,2023,9,3,Friday,Sports,West,Online,SP_033,3,96.38,0.05,274.68,106.79,0,S,1
TXN002636,2023-09-22,2023,9,3,Friday,Electronics,North,Online,SP_039,10,405.19,0.1,3646.71,928.62,0,L,1
TXN004960,2023-09-22,2023,9,3,Friday,Clothing,Central,Mobile App,SP_017,11,84.02,0.0,924.22,501.16,0,M,0
TXN000211,2023-09-23,2023,9,3,Saturday,Clothing,South,Retail Store,SP_010,8,64.07,0.0,512.56,308.73,0,M,0
TXN000023,2023-09-23,2023,9,3,Saturday,Electronics,Central,Retail Store,SP_009,15,395.19,0.1,5335.07,1540.59,0,XL,1
TXN004384,2023-09-23,2023,9,3,Saturday,Sports,Central,Retail Store,SP_019,5,107.92,0.0,539.6,228.19,1,M,0
TXN003433,2023-09-23,2023,9,3,Saturday,Sports,West,Retail Store,SP_027,4,98.73,0.0,394.92,179.45,0,S,0
TXN004167,2023-09-23,2023,9,3,Saturday,Books,East,Mobile App,SP_024,8,22.81,0.15,155.11,103.73,1,XS,1
TXN004995,2023-09-23,2023,9,3,Saturday,Clothing,South,Retail Store,SP_028,10,83.78,0.15,712.13,458.9,0,M,1
TXN004180,2023-09-24,2023,9,3,Sunday,Clothing,East,Wholesale,SP_034,8,73.74,0.05,560.42,265.96,1,M,1
TXN003949,2023-09-24,2023,9,3,Sunday,Books,South,Mobile App,SP_015,7,27.74,0.1,174.76,93.75,1,XS,1
TXN001671,2023-09-24,2023,9,3,Sunday,Sports,South,Retail Store,SP_019,8,88.96,0.15,604.93,241.49,0,M,1
TXN001497,2023-09-24,2023,9,3,Sunday,Electronics,South,Mobile App,SP_025,11,437.45,0.15,4090.16,1179.1,0,L,1
TXN004722,2023-09-25,2023,9,3,Monday,Books,East,Wholesale,SP_008,5,21.62,0.0,108.1,70.36,1,XS,0
TXN000686,2023-09-26,2023,9,3,Tuesday,Sports,North,Mobile App,SP_040,8,93.31,0.0,746.48,293.28,0,M,0
TXN002169,2023-09-26,2023,9,3,Tuesday,Sports,Central,Retail Store,SP_031,7,88.73,0.0,621.11,246.41,0,M,0
TXN001531,2023-09-26,2023,9,3,Tuesday,Electronics,East,Retail Store,SP_038,15,486.75,0.1,6571.12,2153.84,0,XL,1
TXN002491,2023-09-26,2023,9,3,Tuesday,Home Goods,East,Retail Store,SP_001,5,111.9,0.0,559.5,247.53,0,M,0
TXN001315,2023-09-26,2023,9,3,Tuesday,Sports,East,Retail Store,SP_002,6,95.58,0.05,544.81,236.21,0,M,1
TXN004738,2023-09-26,2023,9,3,Tuesday,Books,North,Online,SP_027,5,27.38,0.0,136.9,83.3,0,XS,0
TXN003768,2023-09-27,2023,9,3,Wednesday,Sports,West,Online,SP_026,6,91.38,0.0,548.28,172.27,0,M,0
TXN004164,2023-09-27,2023,9,3,Wednesday,Home Goods,North,Mobile App,SP_035,7,109.27,0.0,764.89,278.97,0,M,0
TXN000137,2023-09-27,2023,9,3,Wednesday,Books,North,Online,SP_016,8,22.39,0.05,170.16,132.39,0,XS,1
TXN001674,2023-09-28,2023,9,3,Thursday,Electronics,East,Retail Store,SP_019,3,425.93,0.15,1086.12,341.18,0,L,1
TXN004962,2023-09-29,2023,9,3,Friday,Sports,North,Mobile App,SP_035,1,100.66,0.0,100.66,40.08,0,XS,0
TXN002045,2023-09-29,2023,9,3,Friday,Home Goods,East,Online,SP_029,7,103.57,0.15,616.24,258.74,1,M,1
TXN000891,2023-09-29,2023,9,3,Friday,Sports,North,Wholesale,SP_032,2,101.82,0.05,193.46,68.16,0,XS,1
TXN001134,2023-09-29,2023,9,3,Friday,Electronics,North,Wholesale,SP_005,7,478.65,0.15,2847.97,757.84,0,L,1
TXN003465,2023-09-29,2023,9,3,Friday,Clothing,South,Retail Store,SP_010,2,73.98,0.1,133.16,68.06,0,XS,1
TXN004516,2023-09-29,2023,9,3,Friday,Clothing,North,Mobile App,SP_007,17,72.43,0.1,1108.18,713.54,0,L,1
TXN003022,2023-09-29,2023,9,3,Friday,Home Goods,Central,Online,SP_029,8,103.07,0.0,824.56,338.0,0,M,0
TXN000514,2023-09-29,2023,9,3,Friday,Books,West,Retail Store,SP_031,3,25.39,0.05,72.36,44.34,0,XS,1
TXN000387,2023-09-30,2023,9,3,Saturday,Books,East,Mobile App,SP_040,11,28.49,0.0,313.39,195.03,1,S,0
TXN002490,2023-09-30,2023,9,3,Saturday,Books,East,Mobile App,SP_036,10,27.37,0.0,273.7,146.11,0,S,0
TXN000405,2023-09-30,2023,9,3,Saturday,Clothing,Central,Wholesale,SP_027,7,67.45,0.0,472.15,289.1,1,S,0
TXN001786,2023-09-30,2023,9,3,Saturday,Sports,East,Online,SP_039,6,86.41,0.1,466.61,151.82,0,S,1
TXN003728,2023-09-30,2023,9,3,Saturday,Books,West,Online,SP_039,8,22.13,0.0,177.04,103.59,1,XS,0
TXN002640,2023-10-01,2023,10,4,Sunday,Sports,East,Online,SP_037,2,83.49,0.05,158.63,71.48,0,XS,1
TXN003237,2023-10-01,2023,10,4,Sunday,Sports,Central,Online,SP_032,7,94.55,0.0,661.85,233.71,1,M,0
TXN003880,2023-10-01,2023,10,4,Sunday,Clothing,Central,Wholesale,SP_018,13,66.67,0.05,823.37,403.0,0,M,1
TXN001709,2023-10-01,2023,10,4,Sunday,Books,South,Online,SP_010,6,22.3,0.05,127.11,67.6,0,XS,1
TXN003401,2023-10-01,2023,10,4,Sunday,Sports,South,Retail Store,SP_005,5,86.24,0.05,409.64,157.95,0,S,1
TXN003343,2023-10-02,2023,10,4,Monday,Electronics,Central,Retail Store,SP_027,6,386.87,0.1,2089.1,600.73,0,L,1
TXN002141,2023-10-02,2023,10,4,Monday,Electronics,West,Online,SP_032,4,426.04,0.1,1533.74,402.9,1,L,1
TXN003211,2023-10-02,2023,10,4,Monday,Books,Central,Mobile App,SP_008,7,26.05,0.0,182.35,112.99,0,XS,0
TXN000338,2023-10-02,2023,10,4,Monday,Sports,South,Wholesale,SP_011,3,86.26,0.0,258.78,103.9,0,S,0
TXN004027,2023-10-02,2023,10,4,Monday,Sports,South,Mobile App,SP_020,4,90.15,0.05,342.57,122.44,0,S,1
TXN002147,2023-10-03,2023,10,4,Tuesday,Clothing,West,Wholesale,SP_011,21,85.34,0.0,1792.14,1083.09,0,L,0
TXN004650,2023-10-03,2023,10,4,Tuesday,Clothing,Central,Mobile App,SP_005,19,84.96,0.2,1291.39,673.36,0,L,1
TXN003081,2023-10-03,2023,10,4,Tuesday,Electronics,West,Wholesale,SP_013,4,468.27,0.0,1873.08,568.67,0,L,0
TXN003399,2023-10-03,2023,10,4,Tuesday,Home Goods,North,Retail Store,SP_021,7,123.86,0.0,867.02,389.82,1,M,0
TXN003052,2023-10-04,2023,10,4,Wednesday,Books,North,Wholesale,SP_022,9,25.85,0.05,221.02,124.22,0,S,1
TXN000989,2023-10-04,2023,10,4,Wednesday,Electronics,West,Mobile App,SP_034,5,429.15,0.1,1931.17,464.68,1,L,1
TXN002101,2023-10-04,2023,10,4,Wednesday,Electronics,East,Online,SP_038,8,401.06,0.15,2727.21,623.09,0,L,1
TXN001985,2023-10-04,2023,10,4,Wednesday,Electronics,East,Mobile App,SP_040,5,413.73,0.0,2068.65,610.68,0,L,0
TXN001265,2023-10-04,2023,10,4,Wednesday,Electronics,South,Online,SP_010,5,428.77,0.15,1822.27,454.31,1,L,1
TXN004302,2023-10-04,2023,10,4,Wednesday,Home Goods,West,Online,SP_001,7,132.93,0.05,883.98,428.07,0,M,1
TXN001035,2023-10-04,2023,10,4,Wednesday,Sports,West,Wholesale,SP_028,15,91.34,0.15,1164.59,361.01,0,L,1
TXN000119,2023-10-05,2023,10,4,Thursday,Electronics,West,Wholesale,SP_027,6,508.94,0.0,3053.64,697.47,0,L,0
TXN000706,2023-10-05,2023,10,4,Thursday,Clothing,East,Online,SP_010,8,80.55,0.0,644.4,405.14,0,M,0
TXN002443,2023-10-05,2023,10,4,Thursday,Sports,West,Online,SP_011,7,85.57,0.05,569.04,176.57,0,M,1
TXN002244,2023-10-05,2023,10,4,Thursday,Sports,Central,Retail Store,SP_026,10,96.23,0.05,914.19,400.51,0,M,1
TXN003521,2023-10-05,2023,10,4,Thursday,Home Goods,Central,Online,SP_037,5,117.29,0.0,586.45,202.13,0,M,0
TXN003760,2023-10-06,2023,10,4,Friday,Clothing,Central,Retail Store,SP_021,8,82.6,0.1,594.72,363.01,0,M,1
TXN000997,2023-10-06,2023,10,4,Friday,Sports,South,Wholesale,SP_032,6,105.6,0.05,601.92,203.57,0,M,1
TXN000471,2023-10-06,2023,10,4,Friday,Books,East,Retail Store,SP_032,8,22.21,0.0,177.68,122.43,1,XS,0
TXN004921,2023-10-06,2023,10,4,Friday,Sports,West,Wholesale,SP_037,10,109.18,0.0,1091.8,466.07,0,L,0
TXN004829,2023-10-06,2023,10,4,Friday,Electronics,West,Online,SP_035,2,405.54,0.0,811.08,259.34,0,M,0
TXN002588,2023-10-07,2023,10,4,Saturday,Clothing,North,Retail Store,SP_030,6,67.18,0.05,382.93,189.28,0,S,1
TXN002504,2023-10-07,2023,10,4,Saturday,Home Goods,Central,Wholesale,SP_018,8,121.44,0.05,922.94,438.03,0,M,1
TXN003213,2023-10-07,2023,10,4,Saturday,Home Goods,North,Retail Store,SP_015,8,133.69,0.05,1016.04,349.44,0,L,1
TXN001055,2023-10-07,2023,10,4,Saturday,Home Goods,West,Retail Store,SP_006,7,113.57,0.0,794.99,399.28,0,M,0
TXN003656,2023-10-08,2023,10,4,Sunday,Books,South,Online,SP_005,6,22.63,0.2,108.62,62.59,0,XS,1
TXN004671,2023-10-08,2023,10,4,Sunday,Clothing,East,Retail Store,SP_008,8,77.8,0.1,560.16,367.56,1,M,1
TXN003406,2023-10-08,2023,10,4,Sunday,Sports,North,Mobile App,SP_035,5,107.4,0.05,510.15,200.82,1,M,1
TXN003860,2023-10-08,2023,10,4,Sunday,Home Goods,South,Online,SP_026,6,128.1,0.1,691.74,344.08,0,M,1
TXN003763,2023-10-08,2023,10,4,Sunday,Sports,Central,Online,SP_019,9,109.08,0.15,834.46,274.12,0,M,1
TXN001522,2023-10-08,2023,10,4,Sunday,Electronics,East,Online,SP_002,3,421.72,0.0,1265.16,376.87,0,L,0
TXN004117,2023-10-08,2023,10,4,Sunday,Electronics,Central,Wholesale,SP_033,5,414.83,0.1,1866.74,526.03,0,L,1
TXN004805,2023-10-09,2023,10,4,Monday,Clothing,South,Mobile App,SP_036,9,77.87,0.15,595.71,390.8,0,M,1
TXN004433,2023-10-09,2023,10,4,Monday,Sports,South,Mobile App,SP_024,6,103.81,0.2,498.29,165.86,0,S,1
TXN001530,2023-10-10,2023,10,4,Tuesday,Electronics,South,Online,SP_014,5,440.83,0.05,2093.94,560.13,0,L,1
TXN002180,2023-10-11,2023,10,4,Wednesday,Sports,Central,Wholesale,SP_033,7,93.53,0.05,621.97,206.76,0,M,1
TXN001061,2023-10-11,2023,10,4,Wednesday,Electronics,West,Wholesale,SP_036,5,462.75,0.05,2198.06,577.27,0,L,1
TXN003822,2023-10-11,2023,10,4,Wednesday,Clothing,West,Mobile App,SP_024,12,68.84,0.0,826.08,400.29,0,M,0
TXN004948,2023-10-12,2023,10,4,Thursday,Clothing,Central,Online,SP_036,10,81.8,0.1,736.2,482.3,0,M,1
TXN002921,2023-10-12,2023,10,4,Thursday,Home Goods,East,Mobile App,SP_007,12,102.65,0.05,1170.21,479.17,0,L,1
TXN001576,2023-10-12,2023,10,4,Thursday,Clothing,South,Retail Store,SP_020,12,65.03,0.05,741.34,443.26,0,M,1
TXN004858,2023-10-12,2023,10,4,Thursday,Clothing,Central,Mobile App,SP_008,9,64.87,0.05,554.64,248.66,0,M,1
TXN003602,2023-10-12,2023,10,4,Thursday,Sports,West,Online,SP_033,10,101.38,0.0,1013.8,343.08,0,L,0
TXN004842,2023-10-12,2023,10,4,Thursday,Books,South,Online,SP_028,6,25.99,0.1,140.35,87.67,0,XS,1
TXN001370,2023-10-12,2023,10,4,Thursday,Clothing,East,Mobile App,SP_033,13,72.53,0.1,848.6,495.58,0,M,1
TXN003256,2023-10-12,2023,10,4,Thursday,Home Goods,West,Online,SP_011,7,119.59,0.0,837.13,387.23,1,M,0
TXN003889,2023-10-13,2023,10,4,Friday,Clothing,Central,Retail Store,SP_036,13,65.54,0.1,766.82,386.77,0,M,1
TXN002578,2023-10-14,2023,10,4,Saturday,Electronics,South,Online,SP_036,11,515.19,0.0,5667.09,1494.23,1,XL,0
TXN003036,2023-10-14,2023,10,4,Saturday,Electronics,West,Mobile App,SP_025,9,406.2,0.15,3107.43,850.72,0,L,1
TXN000549,2023-10-14,2023,10,4,Saturday,Clothing,West,Wholesale,SP_016,11,64.33,0.0,707.63,345.88,0,M,0
TXN000237,2023-10-16,2023,10,4,Monday,Home Goods,Central,Wholesale,SP_006,4,132.53,0.1,477.11,218.73,1,S,1
TXN002982,2023-10-16,2023,10,4,Monday,Clothing,North,Retail Store,SP_026,9,82.56,0.0,743.04,378.02,0,M,0
TXN003839,2023-10-16,2023,10,4,Monday,Clothing,Central,Mobile App,SP_040,14,72.63,0.05,965.98,615.14,0,M,1
TXN002166,2023-10-16,2023,10,4,Monday,Electronics,West,Online,SP_027,11,483.87,0.0,5322.57,1458.87,1,XL,0
TXN002396,2023-10-16,2023,10,4,Monday,Home Goods,East,Online,SP_027,8,117.11,0.15,796.35,349.71,0,M,1
TXN001944,2023-10-16,2023,10,4,Monday,Clothing,West,Retail Store,SP_017,15,81.41,0.15,1037.98,463.74,0,L,1
TXN004865,2023-10-16,2023,10,4,Monday,Clothing,South,Online,SP_010,11,69.65,0.0,766.15,455.2,0,M,0
TXN002119,2023-10-16,2023,10,4,Monday,Sports,West,Mobile App,SP_012,6,83.17,0.2,399.22,137.34,0,S,1
TXN000268,2023-10-16,2023,10,4,Monday,Electronics,North,Mobile App,SP_033,6,494.36,0.05,2817.85,880.3,0,L,1
TXN000334,2023-10-16,2023,10,4,Monday,Sports,North,Mobile App,SP_021,3,92.08,0.15,234.8,106.13,0,S,1
TXN004864,2023-10-17,2023,10,4,Tuesday,Sports,East,Online,SP_011,7,94.56,0.0,661.92,217.08,0,M,0
TXN003214,2023-10-17,2023,10,4,Tuesday,Books,North,Wholesale,SP_024,6,24.36,0.0,146.16,96.06,0,XS,0
TXN002942,2023-10-17,2023,10,4,Tuesday,Sports,East,Retail Store,SP_011,7,99.49,0.15,591.97,190.24,0,M,1
TXN002957,2023-10-17,2023,10,4,Tuesday,Sports,Central,Mobile App,SP_016,2,100.84,0.1,181.51,76.73,0,XS,1
TXN001107,2023-10-18,2023,10,4,Wednesday,Electronics,South,Wholesale,SP_022,5,429.84,0.1,1934.28,485.59,1,L,1
TXN002824,2023-10-18,2023,10,4,Wednesday,Electronics,North,Mobile App,SP_013,6,403.6,0.05,2300.52,643.28,1,L,1
TXN000709,2023-10-18,2023,10,4,Wednesday,Home Goods,West,Online,SP_022,5,121.74,0.0,608.7,224.7,0,M,0
TXN003937,2023-10-18,2023,10,4,Wednesday,Electronics,South,Mobile App,SP_029,10,454.8,0.1,4093.2,1370.08,0,L,1
TXN003863,2023-10-18,2023,10,4,Wednesday,Clothing,North,Retail Store,SP_017,7,82.7,0.1,521.01,269.23,0,M,1
TXN000852,2023-10-18,2023,10,4,Wednesday,Clothing,Central,Wholesale,SP_027,13,76.41,0.15,844.33,390.03,0,M,1
TXN001260,2023-10-19,2023,10,4,Thursday,Home Goods,South,Retail Store,SP_025,8,121.25,0.0,970.0,329.21,1,M,0
TXN003567,2023-10-19,2023,10,4,Thursday,Books,South,Online,SP_023,6,21.53,0.05,122.72,69.37,0,XS,1
TXN000574,2023-10-19,2023,10,4,Thursday,Electronics,Central,Online,SP_036,6,480.95,0.15,2452.84,789.74,0,L,1
TXN004646,2023-10-19,2023,10,4,Thursday,Electronics,West,Retail Store,SP_035,3,405.83,0.0,1217.49,317.36,0,L,0
TXN000992,2023-10-20,2023,10,4,Friday,Home Goods,Central,Wholesale,SP_026,7,113.07,0.0,791.49,396.91,0,M,0
TXN004094,2023-10-20,2023,10,4,Friday,Home Goods,West,Retail Store,SP_025,10,116.76,0.1,1050.84,391.89,0,L,1
TXN000013,2023-10-20,2023,10,4,Friday,Sports,West,Retail Store,SP_017,9,95.08,0.0,855.72,266.83,0,M,0
TXN004600,2023-10-20,2023,10,4,Friday,Home Goods,Central,Online,SP_018,12,116.29,0.0,1395.48,649.47,1,L,0
TXN003233,2023-10-21,2023,10,4,Saturday,Home Goods,East,Wholesale,SP_011,9,137.12,0.05,1172.38,394.59,1,L,1
TXN004233,2023-10-21,2023,10,4,Saturday,Home Goods,East,Online,SP_001,6,130.51,0.0,783.06,327.98,0,M,0
TXN002420,2023-10-22,2023,10,4,Sunday,Home Goods,Central,Retail Store,SP_012,4,117.57,0.15,399.74,198.66,1,S,1
TXN004279,2023-10-22,2023,10,4,Sunday,Electronics,Central,Mobile App,SP_001,7,517.48,0.0,3622.36,1140.51,1,L,0
TXN003639,2023-10-22,2023,10,4,Sunday,Electronics,North,Mobile App,SP_033,10,414.81,0.1,3733.29,1023.47,0,L,1
TXN004163,2023-10-22,2023,10,4,Sunday,Home Goods,West,Wholesale,SP_007,6,113.32,0.0,679.92,269.33,0,M,0
TXN003175,2023-10-22,2023,10,4,Sunday,Books,South,Online,SP_034,9,23.54,0.05,201.27,139.96,0,S,1
TXN000818,2023-10-22,2023,10,4,Sunday,Clothing,South,Wholesale,SP_031,11,66.13,0.1,654.69,383.82,0,M,1
TXN002887,2023-10-23,2023,10,4,Monday,Sports,South,Mobile App,SP_014,5,95.71,0.2,382.84,123.36,0,S,1
TXN001274,2023-10-23,2023,10,4,Monday,Home Goods,West,Mobile App,SP_027,7,124.93,0.15,743.33,314.92,0,M,1
TXN003373,2023-10-24,2023,10,4,Tuesday,Electronics,Central,Mobile App,SP_024,8,426.03,0.1,3067.42,929.94,0,L,1
TXN003938,2023-10-24,2023,10,4,Tuesday,Books,West,Retail Store,SP_028,10,23.19,0.0,231.9,125.47,0,S,0
TXN002266,2023-10-24,2023,10,4,Tuesday,Clothing,South,Retail Store,SP_022,12,84.18,0.1,909.14,505.35,0,M,1
TXN000766,2023-10-24,2023,10,4,Tuesday,Home Goods,North,Wholesale,SP_025,8,105.89,0.15,720.05,354.67,0,M,1
TXN001213,2023-10-25,2023,10,4,Wednesday,Books,Central,Online,SP_018,5,28.15,0.15,119.64,73.21,1,XS,1
TXN003687,2023-10-25,2023,10,4,Wednesday,Electronics,North,Wholesale,SP_011,7,463.78,0.0,3246.46,830.84,1,L,0
TXN001376,2023-10-26,2023,10,4,Thursday,Books,South,Retail Store,SP_038,9,21.95,0.05,187.67,143.35,1,XS,1
TXN003611,2023-10-26,2023,10,4,Thursday,Sports,East,Wholesale,SP_002,6,103.37,0.1,558.2,216.61,0,M,1
TXN000776,2023-10-26,2023,10,4,Thursday,Books,West,Wholesale,SP_012,16,28.38,0.15,385.97,225.25,0,S,1
TXN000625,2023-10-26,2023,10,4,Thursday,Electronics,South,Retail Store,SP_033,6,470.23,0.0,2821.38,639.79,1,L,0
TXN000038,2023-10-27,2023,10,4,Friday,Books,South,Online,SP_033,4,21.67,0.0,86.68,47.75,1,XS,0
TXN000217,2023-10-27,2023,10,4,Friday,Books,West,Retail Store,SP_013,3,25.08,0.1,67.72,36.04,1,XS,1
TXN002615,2023-10-27,2023,10,4,Friday,Books,South,Wholesale,SP_035,10,24.69,0.05,234.56,154.3,0,S,1
TXN002730,2023-10-28,2023,10,4,Saturday,Clothing,Central,Wholesale,SP_012,16,81.15,0.0,1298.4,777.78,1,L,0
TXN001814,2023-10-28,2023,10,4,Saturday,Electronics,Central,Mobile App,SP_002,10,494.32,0.0,4943.2,1364.72,0,L,0
TXN004390,2023-10-28,2023,10,4,Saturday,Sports,Central,Retail Store,SP_005,4,95.06,0.0,380.24,155.3,1,S,0
TXN002338,2023-10-29,2023,10,4,Sunday,Books,South,Wholesale,SP_001,5,25.3,0.05,120.17,76.89,0,XS,1
TXN004032,2023-10-29,2023,10,4,Sunday,Home Goods,South,Mobile App,SP_030,10,107.33,0.0,1073.3,428.94,0,L,0
TXN004353,2023-10-29,2023,10,4,Sunday,Electronics,West,Retail Store,SP_038,6,504.79,0.15,2574.43,827.53,1,L,1
TXN004686,2023-10-29,2023,10,4,Sunday,Electronics,North,Online,SP_021,10,484.65,0.1,4361.85,1373.32,0,L,1
TXN001258,2023-10-29,2023,10,4,Sunday,Books,North,Retail Store,SP_002,5,24.76,0.05,117.61,87.68,0,XS,1
TXN001080,2023-10-29,2023,10,4,Sunday,Electronics,North,Mobile App,SP_012,5,396.16,0.1,1782.72,557.51,0,L,1
TXN003496,2023-10-30,2023,10,4,Monday,Sports,North,Retail Store,SP_009,5,86.93,0.0,434.65,163.56,0,S,0
TXN001873,2023-10-30,2023,10,4,Monday,Home Goods,Central,Mobile App,SP_019,9,131.47,0.05,1124.07,514.75,0,L,1
TXN000922,2023-10-30,2023,10,4,Monday,Electronics,West,Mobile App,SP_031,5,463.53,0.1,2085.88,587.24,0,L,1
TXN001489,2023-10-30,2023,10,4,Monday,Electronics,Central,Mobile App,SP_017,6,428.59,0.1,2314.39,775.15,1,L,1
TXN003127,2023-10-30,2023,10,4,Monday,Clothing,North,Retail Store,SP_037,13,68.15,0.2,708.76,386.86,0,M,1
TXN002134,2023-10-31,2023,10,4,Tuesday,Electronics,West,Retail Store,SP_005,14,435.71,0.1,5489.95,1666.11,0,XL,1
TXN002489,2023-10-31,2023,10,4,Tuesday,Electronics,Central,Mobile App,SP_024,5,393.71,0.0,1968.55,553.88,0,L,0
TXN000542,2023-10-31,2023,10,4,Tuesday,Clothing,North,Wholesale,SP_003,15,64.83,0.0,972.45,503.23,0,M,0
TXN004740,2023-10-31,2023,10,4,Tuesday,Clothing,North,Mobile App,SP_024,20,72.45,0.1,1304.1,774.1,1,L,1
TXN003680,2023-10-31,2023,10,4,Tuesday,Home Goods,South,Retail Store,SP_029,3,112.08,0.05,319.43,150.05,1,S,1
TXN001149,2023-10-31,2023,10,4,Tuesday,Sports,North,Wholesale,SP_004,5,108.46,0.0,542.3,210.9,0,M,0
TXN002392,2023-11-01,2023,11,4,Wednesday,Sports,East,Mobile App,SP_007,12,95.68,0.05,1090.75,397.63,0,L,1
TXN003181,2023-11-01,2023,11,4,Wednesday,Sports,North,Online,SP_013,14,82.75,0.0,1158.5,520.05,0,L,0
TXN000003,2023-11-01,2023,11,4,Wednesday,Books,North,Retail Store,SP_035,6,25.69,0.05,146.43,77.91,0,XS,1
TXN002267,2023-11-01,2023,11,4,Wednesday,Home Goods,Central,Mobile App,SP_034,5,122.61,0.2,490.44,168.3,0,S,1
TXN003545,2023-11-02,2023,11,4,Thursday,Home Goods,Central,Mobile App,SP_027,3,104.72,0.0,314.16,110.06,1,S,0
TXN001579,2023-11-02,2023,11,4,Thursday,Sports,West,Online,SP_008,6,104.19,0.0,625.14,201.75,0,M,0
TXN000341,2023-11-02,2023,11,4,Thursday,Sports,East,Online,SP_040,10,81.89,0.05,777.95,341.73,0,M,1
TXN003031,2023-11-03,2023,11,4,Friday,Books,South,Online,SP_023,3,27.46,0.1,74.14,46.74,0,XS,1
TXN004137,2023-11-03,2023,11,4,Friday,Electronics,East,Online,SP_014,11,455.28,0.0,5008.08,1350.52,0,XL,0
TXN003489,2023-11-03,2023,11,4,Friday,Sports,North,Wholesale,SP_021,5,85.02,0.0,425.1,164.67,0,S,0
TXN000511,2023-11-04,2023,11,4,Saturday,Sports,South,Online,SP_012,6,85.33,0.0,511.98,210.14,0,M,0
TXN003505,2023-11-04,2023,11,4,Saturday,Sports,East,Wholesale,SP_032,8,107.8,0.1,776.16,280.03,0,M,1
TXN004711,2023-11-04,2023,11,4,Saturday,Home Goods,South,Mobile App,SP_029,12,130.62,0.0,1567.44,691.94,0,L,0
